qualified_sample,covar_type,outcome,category,normalize,split_folder,split_value,estimation_type,event_time,estimate,sd,ci_low,ci_high
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,high,observed,1,0.24421134444828,0.223596014895744,-0.194036844747378,0.682459533643938
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,high,observed,2,-0.210584141041095,0.195469307019748,-0.593703982799802,0.172535700717612
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,high,observed,3,-0.255915556778429,0.213149850254119,-0.673689263276502,0.161858149719644
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,high,observed,4,0.189151480730286,0.351816449583174,-0.500408760452735,0.878711721913307
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,high,observed,5,0.0183926927042401,0.381184430927535,-0.728728791913728,0.765514177322209
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,high,observed,6,0.343049415206399,0.492176626072115,-0.621616771894947,1.30771560230775
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,high,observed,7,-0.142603825960889,0.311924078987272,-0.753975020775942,0.468767368854164
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,high,observed,8,-0.28686187015971,0.410317314735834,-1.09108380704195,0.517360066722525
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,high,observed,9,-0.139490765506957,0.551108171674962,-1.21966278198988,0.940681250975969
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,high,observed,10,-0.687893337513285,0.411521645898834,-1.494475763475,0.11868908844843
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,high,observed,11,-1.38890063464374,0.383496035181229,-2.14055286359895,-0.63724840568853
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,low,observed,-15,-1.65720065470316,0.62703619363374,-2.88619159422529,-0.428209715181029
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,low,observed,-14,0.0130770116938007,0.90721682893543,-1.76506797301964,1.79122199640724
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,low,observed,-13,1.7975786109621,0.719536753596865,0.387286573912244,3.20787064801196
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,low,observed,-12,-0.0664842474682624,0.499356511460563,-1.04522300993096,0.91225451499444
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,low,observed,-11,1.34114859811017,0.736734355013063,-0.102850737715437,2.78514793393577
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,low,observed,-10,0.673662302750496,0.493300320430543,-0.293206325293367,1.64053093079436
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,low,observed,-9,1.58820828766171,0.623260051833238,0.366618586068566,2.80979798925486
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,low,observed,-8,0.725024744634676,0.373384182576942,-0.0068082532161311,1.45685774248548
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,low,observed,-7,1.40287603424391,0.444918757395089,0.530835269749533,2.27491679873828
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,low,observed,-6,0.986204094875621,0.292166390899832,0.41355796871195,1.55885022103929
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,low,observed,-5,0.555988513847633,0.212487469198364,0.139513074218839,0.972463953476428
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,low,observed,-4,0.415074711264489,0.201017079980318,0.0210812345030662,0.809068188025912
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,low,observed,-3,0.381077741567512,0.202167473859384,-0.0151705071968802,0.777325990331905
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,low,observed,-2,0.300624815652784,0.163944166648484,-0.0207057509782455,0.621955382283813
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,low,observed,-1,0,0,0,0
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,low,observed,0,-0.161173215662919,0.293273394815188,-0.735989069500687,0.41364263817485
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,low,observed,1,-0.84856184704021,0.266581989174762,-1.37106254582274,-0.326061148257676
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,low,observed,2,-0.742678100603532,0.319478185230402,-1.36885534365512,-0.116500857551944
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,low,observed,3,-1.03979067523096,0.280384478028672,-1.58934425216715,-0.490237098294761
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,low,observed,4,-1.24115573939825,0.295156566019743,-1.81966260879694,-0.662648869999551
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,low,observed,5,-1.34011389639876,0.296264471245841,-1.92079226004061,-0.759435532756914
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,low,observed,6,-1.64159285357938,0.412202443767854,-2.44950964336437,-0.833676063794385
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,low,observed,7,-1.64812234644761,0.498661508423745,-2.62549890295815,-0.670745789937073
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,low,observed,8,-2.0304126510197,0.504380245868583,-3.01899793292212,-1.04182736911728
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,low,observed,9,-2.31788580740021,0.651693571297531,-3.59520520714337,-1.04056640765705
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,low,observed,10,-1.34498638940213,0.607874527106047,-2.53642046252998,-0.153552316274277
exact1,pc_score,pull_request_opened,github_outcomes,TRUE,split_period1,low,observed,11,-1.15304952728586,1.24400119138266,-3.59129186239587,1.28519280782415
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,high,observed,-15,-0.240172842054588,0.665154373341681,-1.54387541380428,1.06352972969511
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,high,observed,-14,-0.46729571221191,0.457037730314487,-1.3630896636283,0.428498239204484
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,high,observed,-13,0.546278628961581,0.719164263112647,-0.863283326739207,1.95584058466237
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,high,observed,-12,1.08484118473201,0.547685146380317,0.0113782978265884,2.15830407163743
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,high,observed,-11,0.678986911881771,0.47970910625778,-0.261242936383478,1.61921676014702
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,high,observed,-10,2.07571342545069,0.913557647714814,0.285140435929655,3.86628641497173
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,high,observed,-9,0.452578959196725,0.412220200801456,-0.355372634374128,1.26053055276758
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,high,observed,-8,0.337403873409705,0.397106455123006,-0.440924778631388,1.1157325254508
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,high,observed,-7,0.203764657635924,0.301809220483295,-0.387781414511334,0.795310729783182
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,high,observed,-6,0.604901133093504,0.410687802520478,-0.200046959846633,1.40984922603364
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,high,observed,-5,0.0564952499006544,0.211049854898703,-0.357162465700803,0.470152965502112
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,high,observed,-4,0.129799678050073,0.17323488282077,-0.209740692278637,0.469340048378782
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,high,observed,-3,0.335368615311458,0.172466591508783,-0.00266590404575673,0.673403134668673
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,high,observed,-2,0.531425266784995,0.151311705752691,0.234854323509721,0.827996210060269
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,high,observed,-1,0,0,0,0
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,high,observed,0,0.667231049204346,0.21972837365916,0.236563436832392,1.0978986615763
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,high,observed,1,0.764224726076136,0.224441830402105,0.32431873848801,1.20413071366426
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,high,observed,2,0.498766098471313,0.391630908774051,-0.268830482725827,1.26636267966845
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,high,observed,3,0.174456514786578,0.275209427272925,-0.364953962668354,0.713866992241511
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,high,observed,4,0.922630426930682,0.478795925341682,-0.0158095867390149,1.86107044060038
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,high,observed,5,0.0711323425682197,0.342145790745363,-0.599473407292692,0.741738092429131
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,high,observed,6,-0.0489321702928273,0.273514434942354,-0.58502046277984,0.487156122194186
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,high,observed,7,-0.310909930321332,0.271743489526233,-0.843527169792749,0.221707309150085
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,high,observed,8,0.0445145529587326,0.390937917887417,-0.721723766100605,0.810752872018071
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,high,observed,9,0.120068305897753,0.448593943226571,-0.759175822826327,0.999312434621832
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,high,observed,10,-0.503290604961273,0.365422893245831,-1.2195194757231,0.212938265800556
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,high,observed,11,-1.6580744684642,0.283174202938622,-2.2130959062239,-1.1030530307045
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,low,observed,-15,-0.0271757064930717,0.679940366309463,-1.35985882445962,1.30550741147348
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,low,observed,-14,0.120955068681036,0.540397315000908,-0.938223668720744,1.18013380608282
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,low,observed,-13,1.11264304397286,0.573662698842352,-0.0117358457581487,2.23702193370387
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,low,observed,-12,-0.0525015750396107,0.457068129362938,-0.948355108590969,0.843351958511748
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,low,observed,-11,0.358068015448753,0.490426436673226,-0.60316780043077,1.31930383132828
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,low,observed,-10,0.494291751678892,0.442805739808554,-0.373607498345875,1.36219100170366
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,low,observed,-9,0.983150818547827,0.45014650654152,0.100863665726448,1.8654379713692
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,low,observed,-8,0.362595248719486,0.372507909427684,-0.367520253758774,1.09271075119775
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,low,observed,-7,1.05867753318306,0.367611408174298,0.338159173161437,1.77919589320469
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,low,observed,-6,0.902473783257604,0.358141757442034,0.200515938671217,1.60443162784399
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,low,observed,-5,0.3378102794948,0.234588227834253,-0.121982647060336,0.797603206049937
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,low,observed,-4,0.270252188287403,0.234440623892834,-0.189251434542551,0.729755811117357
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,low,observed,-3,0.0907111648938463,0.223137728068321,-0.346638782120063,0.528061111907755
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,low,observed,-2,0.0152492815906888,0.185199888260587,-0.347742499400061,0.378241062581439
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,low,observed,-1,0,0,0,0
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,low,observed,0,-0.535066039503299,0.186248595596414,-0.900113286872271,-0.170018792134328
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,low,observed,1,-1.43401730911536,0.133946827317921,-1.69655309065849,-1.17148152757224
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,low,observed,2,-1.49757855340462,0.184472974647517,-1.85914558371376,-1.13601152309549
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,low,observed,3,-1.4112664847258,0.229369322210042,-1.86083035625748,-0.961702613194117
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,low,observed,4,-1.43716246261823,0.334070446254739,-2.09194053727752,-0.782384387958938
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,low,observed,5,-1.49990591386457,0.306228585319082,-2.10011394108997,-0.89969788663917
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,low,observed,6,-1.94238463142742,0.429944062185847,-2.78507499331168,-1.09969426954316
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,low,observed,7,-2.07967758142837,0.524054071048559,-3.10682356068355,-1.0525316021732
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,low,observed,8,-2.09284981772088,0.573460274883196,-3.21683195649195,-0.96886767894982
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,low,observed,9,-2.61971935192011,0.582618954640774,-3.76165250301602,-1.47778620082419
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,low,observed,10,-2.24199029770341,0.684519205399518,-3.58364794028646,-0.900332655120354
exact1,pc_score,pull_request_merged,github_outcomes,TRUE,split_period1,low,observed,11,-1.11978065863447,1.1538350538468,-3.3812973641742,1.14173604690526
exact1,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period1,high,observed,-15,-0.401702567682283,0.36786582162504,-1.12271957806736,0.319314442702796
exact1,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period1,high,observed,-14,0.403606656729358,0.312088330388973,-0.208086470833029,1.01529978429174
exact1,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period1,high,observed,-13,0.436428667307889,0.262933227657601,-0.0789204589010083,0.951777793516786
exact1,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period1,high,observed,-12,0.72205620597515,0.190682256760823,0.348318982723937,1.09579342922636
exact1,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period1,high,observed,-11,0.649580574363501,0.181614070681092,0.29361699582856,1.00554415289844
exact1,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period1,high,observed,-10,0.660494031988702,0.178266910133001,0.31109088812802,1.00989717584938
exact1,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period1,high,observed,-9,0.499821799458027,0.165160483264294,0.176107252260011,0.823536346656042
exact1,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period1,high,observed,-8,0.541154647611887,0.148958867939972,0.249195266449542,0.833114028774232
exact1,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period1,high,observed,-7,0.55083539129712,0.290147226617468,-0.0178531728731182,1.11952395546736
exact1,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period1,high,observed,-6,0.497554972772035,0.258853662042991,-0.00979820483222704,1.0049081503763
exact1,pc_score,overall_new_release_count,downstream_outcomes,TRUE,split_period1,high,observed,-5,0.0601795696568315,0.147255425761208,-0.228441064835137,0.348800204148799
