event_time,estimate,sd,ci_low,ci_high,dataset,rolling,category,outcome,normalize,method,covar,split_value,estimation_type
-10,-0.44051810716321,0.5427939806641354,-1.5043943092649155,0.6233580949384954,NA,rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,observed
-9,-0.4001309895144784,0.44575558178260516,-1.2738119298083845,0.4735499507794277,NA,rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,observed
-8,-0.03394881076190455,0.354517887831358,-0.7288038709113663,0.6609062493875572,NA,rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,observed
-7,0.41475244221753294,0.3596902100739391,-0.29024036952738763,1.1197452539624535,NA,rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,observed
-6,0.15077042960598808,0.2846664280041992,-0.4071757692822424,0.7087166284942186,NA,rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,observed
-5,0.1160047208218712,0.21179724722986404,-0.29911788374866233,0.5311273253924047,NA,rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,observed
-4,0.11748169828054564,0.18761057462209282,-0.2502350279787563,0.4851984245398475,NA,rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,observed
-3,-0.02805853734547225,0.17243490747370144,-0.36603095599392704,0.30991388130298253,NA,rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,observed
-2,-0.04191895445904631,0.147092597726836,-0.33022044600364486,0.24638253708555224,NA,rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,observed
-1,0,0,0,0,NA,rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,observed
0,-0.2127716464246147,0.2649780409342034,-0.7321286066556534,0.306585313806424,NA,rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,observed
1,-0.9134662777729452,0.2564942650900622,-1.4161950373494672,-0.41073751819642335,NA,rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,observed
2,-1.1035413856852692,0.28773782892295163,-1.6675075303742544,-0.539575240996284,NA,rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,observed
3,-1.5315250866784436,0.23749539010922505,-1.9970160512925246,-1.0660341220643625,NA,rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,observed
4,-1.6551927541442673,0.2787092771201032,-2.2014629372996692,-1.108922570988865,NA,rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,observed
5,-1.682060764998234,0.3057570636401308,-2.28134460973289,-1.0827769202635777,NA,rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,observed
6,-1.533280572682268,0.40000553144681095,-2.317291414318017,-0.7492697310465186,NA,rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,observed
7,-1.665370114347244,0.45482134904591526,-2.556819958477238,-0.7739202702172501,NA,rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,observed
8,-2.5077851141272447,0.38780644823118215,-3.2678857526603617,-1.7476844755941277,NA,rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,observed
9,-2.2551043461922426,0.38434429239142914,-3.008419159279444,-1.5017895331050415,NA,rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,observed
10,-2.60597435435728,0.41822615871917573,-3.4256976254468645,-1.7862510832676959,NA,rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,observed
11,-2.1295571422399746,0.4639410624248561,-3.0388816245926926,-1.2202326598872566,NA,rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,observed
12,-2.612220456009195,0.46906592571143435,-3.5315896704036063,-1.6928512416147838,NA,rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,observed
-14,-2.4917258797704056,0.9710871920245359,-4.395056776138496,-0.5883949834023154,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,1,observed
-13,2.4848097562962432,1.6385790137844105,-0.7268051107212012,5.696424623313687,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,1,observed
-12,0.3443498055271411,0.7865905817254008,-1.1973677346546445,1.8860673457089265,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,1,observed
-11,1.4988874657318534,0.8636902771223911,-0.19394547742803314,3.19172040889174,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,1,observed
-10,0.6183033057033791,0.6284972490242827,-0.613551302384215,1.8501579137909732,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,1,observed
-9,0.845658278444603,0.8518989872826315,-0.8240637366293546,2.5153802935185605,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,1,observed
-8,1.2572008811727362,0.6569849890485162,-0.030489697362355628,2.544891459707828,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,1,observed
-7,1.419341775502666,0.5416383028142521,0.35773070198673196,2.4809528490186,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,1,observed
-6,0.8978357740059489,0.4080146781986638,0.09812700473656788,1.69754454327533,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,1,observed
-5,0.3162089474717667,0.24716571300132112,-0.1682358500108227,0.800653744954356,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,1,observed
-4,0.4445589713606923,0.23647473819974246,-0.018931515510802965,0.9080494582321875,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,1,observed
-3,0.23257471299940435,0.20532197413767056,-0.16985635631042995,0.6350057823092387,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,1,observed
-2,0.2635069874185395,0.17769974077906808,-0.08478450450843394,0.6117984793455129,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,1,observed
-1,0,0,0,0,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,1,observed
0,-0.16453407371212403,0.24990916966955629,-0.6543560462644543,0.32528789884020626,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,1,observed
1,-0.8106920642312507,0.20311016468004767,-1.2087879870041442,-0.4125961414583573,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,1,observed
2,-1.0193854344182098,0.26478527589152384,-1.5383645751655965,-0.5004062936708231,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,1,observed
3,-1.156146213348504,0.26212754274833006,-1.669916197135231,-0.6423762295617772,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,1,observed
4,-1.199225405542253,0.29769568976774546,-1.782708957487034,-0.615741853597472,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,1,observed
5,-1.001635849324253,0.32689981286825986,-1.6423594825460421,-0.3609122161024637,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,1,observed
6,-1.225583305778195,0.33017942895908037,-1.8727349865379925,-0.5784316250183976,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,1,observed
7,-1.2210834921971527,0.3848337626635698,-1.9753576670177495,-0.46680931737655595,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,1,observed
8,-1.4669235902207196,0.46249921209543154,-2.3734220459277653,-0.5604251345136738,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,1,observed
9,-1.4415323034386425,0.43726782315968554,-2.298577236831626,-0.5844873700456589,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,1,observed
10,-1.9624107134854194,0.49389475934238075,-2.9304444417964857,-0.9943769851743531,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,1,observed
11,-1.9999202511243594,0.4483820309413485,-2.8787490317694022,-1.1210914704793165,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,1,observed
12,-1.707463968669349,0.5689918244171867,-2.8226879445270345,-0.5922399928116631,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,1,observed
-14,-2.3853969830421202,1.7291626427735063,-5.774555762878192,1.003761796793952,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-13,-0.7756220978420428,0.9763879782917166,-2.6893425352938074,1.138098339609722,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-12,-1.0200045172575853,0.9419477210156846,-2.866222050448327,0.8262130159331564,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-11,-0.8157006998516939,0.8870398612788805,-2.5542988279582994,0.9228974282549117,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-10,-0.32711346702462163,0.7151480088098666,-1.7288035642919601,1.0745766302427169,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-9,-0.48446110351407023,0.5020861752148914,-1.4685500069352573,0.4996277999071169,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-8,-0.05343312700498189,0.36916160720520463,-0.776989877127183,0.6701236231172192,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-7,0.3619811139518914,0.34561128427831295,-0.31541700323360194,1.0393792311373848,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-6,0.4447681319531299,0.30218683833567744,-0.14751807118479787,1.0370543350910577,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-5,0.31363026043939646,0.20776166081377898,-0.09358259475561032,0.7208431156344033,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-4,0.18507246876433942,0.1788873689622536,-0.16554677440167764,0.5356917119303565,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-3,0.11950928813458482,0.15835786327906398,-0.19087212389238056,0.42989070016155023,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-2,0.08464469459143972,0.14155657815700984,-0.19280619859629958,0.36209558777917905,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-1,0,0,0,0,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
0,-0.05783857631920425,0.24048863116072527,-0.5291962933942258,0.4135191407558173,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
1,-0.7568319779826556,0.23675976760015993,-1.220881122478969,-0.2927828334863421,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
2,-0.9107474949455736,0.2690469580298566,-1.4380795326840925,-0.3834154572070546,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
3,-0.9907102876975119,0.2761762222844636,-1.5320156833750604,-0.44940489201996325,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
4,-1.1986666023834929,0.3143393763096939,-1.814771779950493,-0.5825614248164929,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
5,-1.2839720197084983,0.2989005356149003,-1.8698170695137029,-0.6981269699032937,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
6,-1.064118720506998,0.3758052322968559,-1.8006969758088356,-0.32754046520516034,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
7,-1.119003040502114,0.5096404649751823,-2.1178983518534715,-0.12010772915075674,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
8,-1.740925699429321,0.44980978065394145,-2.622552869511046,-0.8592985293475958,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
9,-1.7432731442368259,0.391562909552136,-2.5107364469590125,-0.9758098415146393,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
10,-1.194972485030128,1.1310347326316934,-3.411800560988247,1.021855590927991,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
11,-0.8873244317704196,1.0230667992048665,-2.8925353582119584,1.117886494671119,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
12,-0.11537776931059861,2.1325558335744206,-4.2951872031164635,4.064431664495266,NA,rolling5_kfold_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth2_default,0,observed
-14,-3.1675829195128835,1.6558754809014118,-6.41309886207965,0.0779330230538835,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-13,-0.002173980833428346,1.2587044611736058,-2.4692347247336954,2.464886763066839,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-12,-0.8167749157630555,1.0979162890140903,-2.9686908422306724,1.3351410107045616,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-11,-0.2153181783296046,0.8227793665148059,-1.827965736698624,1.3973293800394149,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-10,-0.11097063802480422,0.673244746841914,-1.4305303418349555,1.2085890657853473,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-9,-0.045163117010176,0.7160888233918857,-1.448697210858272,1.35837097683792,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-8,0.6353814231314646,0.5193920367039332,-0.3826269688082443,1.6533898150711734,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-7,1.0328013999030334,0.457800703386164,0.13551202126615192,1.930090778539915,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
-6,0.7953762940649586,0.3652037628023584,0.0795769189723361,1.511175669157581,NA,rolling5_depth3_split50_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth3_split50_default,1,observed
