event_time,estimate,sd,ci_low,ci_high,dataset,rolling,category,outcome,normalize,method,covar,split_value,estimation_type
12,-0.9368411975443384,0.6423127688026091,-2.1957742243974523,0.32209182930877545,NA,rolling5_pc_depth1_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc,1,observed
13,-1.949416944152263,0.4231564244467096,-2.778803536067814,-1.1200303522367123,NA,rolling5_pc_depth1_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc,1,observed
-14,0.01031410535916297,0.42565067986393085,-0.8239612271741414,0.8445894378924674,NA,rolling5_pc_depth1_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
-13,0.14893248100481726,0.33304599192996304,-0.5038376631779102,0.8017026251875448,NA,rolling5_pc_depth1_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
-12,0.31795218980113593,0.1929363349845357,-0.06020302676855399,0.6961074063708259,NA,rolling5_pc_depth1_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
-11,0.24555946573953633,0.17887236824005104,-0.10503037601096368,0.5961493074900364,NA,rolling5_pc_depth1_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
-10,0.41107529026942125,0.1812705749589244,0.05578496334992944,0.766365617188913,NA,rolling5_pc_depth1_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
-9,0.29384781688029205,0.21187684496515677,-0.1214307992514152,0.7091264330119993,NA,rolling5_pc_depth1_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
-8,0.266063680461627,0.20815977877247294,-0.14192948593241994,0.6740568468556739,NA,rolling5_pc_depth1_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
-7,0.19365439462244113,0.22645470956368943,-0.2501968361223902,0.6375056253672724,NA,rolling5_pc_depth1_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
-6,0.3881612751016748,0.2541810939762892,-0.11003366909185197,0.8863562192952016,NA,rolling5_pc_depth1_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
-5,0.10384574021322027,0.13079677438126636,-0.15251593757406176,0.36020741800050227,NA,rolling5_pc_depth1_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
-4,-0.15229170434640282,0.11950724890024644,-0.38652591219088583,0.08194250349808019,NA,rolling5_pc_depth1_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
-3,-0.10307059331714755,0.11791980535616162,-0.33419341181522433,0.1280522251809292,NA,rolling5_pc_depth1_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
-2,-0.1317167839772449,0.11646334288670439,-0.3599849360351855,0.0965513680806957,NA,rolling5_pc_depth1_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
-1,0,0,0,0,NA,rolling5_pc_depth1_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
0,-0.2736288398485172,0.14087221486949347,-0.5497383809927244,0.002480701295690002,NA,rolling5_pc_depth1_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
1,-0.5098526621340791,0.14816975151636144,-0.8002653751061475,-0.21943994916201065,NA,rolling5_pc_depth1_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
2,-0.6344443307810503,0.12692918318591084,-0.8832255298254356,-0.3856631317366651,NA,rolling5_pc_depth1_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
3,-0.36103811420449466,0.2116924836627217,-0.7759553821834292,0.05387915377443986,NA,rolling5_pc_depth1_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
4,-0.4413110839593647,0.26231800526265736,-0.9554543742741731,0.07283220635544374,NA,rolling5_pc_depth1_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
5,-0.38670323627805425,0.26944813193881845,-0.9148215748781384,0.14141510232202992,NA,rolling5_pc_depth1_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
6,-0.48954473745535065,0.27930665096618007,-1.0369857733490635,0.057896298438362304,NA,rolling5_pc_depth1_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
7,-0.28594423155545046,0.35938298093520943,-0.9903348741884609,0.41844641107756,NA,rolling5_pc_depth1_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
8,-0.4396172423530961,0.4098067517614148,-1.2428384758054691,0.3636039910992768,NA,rolling5_pc_depth1_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
9,-0.7061237184945722,0.2474382767769756,-1.1911027409774444,-0.22114469601170006,NA,rolling5_pc_depth1_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
10,-0.8117422784569914,0.41112169299968443,-1.6175407967363729,-0.005943760177610002,NA,rolling5_pc_depth1_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
11,-0.26374731971923593,0.8723389454727142,-1.9735316528457556,1.4460370134072837,NA,rolling5_pc_depth1_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
12,-0.5583148256059515,0.8010135710690648,-2.1283014249013186,1.0116717736894154,NA,rolling5_pc_depth1_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
13,0.230248256709433,0.18661963938243442,-0.13552623648013845,0.5960227498990045,NA,rolling5_pc_depth1_pc,downstream_outcomes,overall_new_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
-14,0.14365897078163756,0.6022726090438032,-1.0367953429442167,1.3241132845074919,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,1,observed
-13,0.6842381737865411,0.2902401732173419,0.11536743428055096,1.253108913292531,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,1,observed
-12,0.6455159567863337,0.2522081682469081,0.15118794702239374,1.1398439665502735,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,1,observed
-11,0.5021031462381014,0.23833229092277,0.03497185602947217,0.9692344364467306,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,1,observed
-10,0.5091895614757013,0.20747776231704787,0.10253314733428748,0.9158459756171151,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,1,observed
-9,0.48635928959813923,0.19357284249452536,0.10695651830886954,0.8657620608874089,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,1,observed
-8,0.3463112307658251,0.1857595647216859,-0.017777516088679224,0.7103999776203294,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,1,observed
-7,0.2832820665074526,0.24320040052579944,-0.19339071852311435,0.7599548515380194,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,1,observed
-6,0.5331536696434742,0.2813158736860255,-0.018225442781135803,1.0845327820680843,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,1,observed
-5,0.5919401035789574,0.2125881119256123,0.17526740420475734,1.0086128029531576,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,1,observed
-4,0.48455407578639437,0.22167249541263764,0.050075984777624594,0.9190321667951642,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,1,observed
-3,0.10130480982040664,0.16054214087981852,-0.21335778630403768,0.41596740594485093,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,1,observed
-2,0.1370425519445341,0.1778264041190998,-0.21149720012890152,0.48558230401796976,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,1,observed
-1,0,0,0,0,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,1,observed
0,-0.10479242758688712,0.2521625365749619,-0.5990309992738124,0.3894461441000382,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,1,observed
1,-0.3136127142775352,0.16611911772048923,-0.6392061850096941,0.011980756454623709,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,1,observed
2,-0.3145158319214527,0.18592851805315838,-0.6789357273056431,0.04990406346273768,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,1,observed
3,-0.3331315953002672,0.16649624639060684,-0.6594642382258566,-0.0067989523746778135,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,1,observed
4,-0.33581793400658594,0.20043940848792538,-0.7286791746429198,0.057043306629747825,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,1,observed
5,-0.31305381495858986,0.19674433931823027,-0.6986727200223212,0.07256509010514145,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,1,observed
6,-0.08873579492997764,0.18302961799635317,-0.4474738462028298,0.27000225634287456,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,1,observed
7,-0.21242549269813793,0.22609382303129277,-0.6555693858394718,0.23071840044319591,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,1,observed
8,-0.4570219263380275,0.24912339419663226,-0.9453037789634268,0.03125992628737173,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,1,observed
9,0.11327610771538776,0.27108935579805665,-0.41805902964880326,0.6446112450795788,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,1,observed
10,-0.43895592319940635,0.3118039019030382,-1.0500915709293612,0.17217972453054853,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,1,observed
11,-0.41313495542779044,0.3568588806835908,-1.1125783615676283,0.28630845071204747,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,1,observed
12,-0.8674490320666699,0.5701537782207804,-1.9849504373793994,0.25005237324605956,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,1,observed
13,-1.492684219255334,0.20288169871005288,-1.8903323487270376,-1.0950360897836304,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,1,observed
-14,0.14805148340092786,0.2939156668697339,-0.42802322366375056,0.7241261904656063,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
-13,0.18696463821791168,0.268993867588838,-0.3402633422562108,0.7141926186920341,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
-12,0.2082231076158892,0.2006717572792895,-0.18509353665151818,0.6015397518832966,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
-11,0.21697675847756648,0.19495500296345175,-0.16513504733079892,0.5990885642859318,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
-10,0.3139767199772139,0.17217526142868456,-0.02348679242300783,0.6514402323774355,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
-9,0.3883527627262212,0.20667302252010183,-0.016726361413178403,0.7934318868656208,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
-8,0.1585211015889934,0.17408853889389514,-0.18269243464304108,0.4997346378210279,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
-7,0.026286984163714944,0.1688672937289977,-0.3046929115451205,0.3572668798725504,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
-6,0.12165667789857648,0.19734730010478022,-0.26514403030679273,0.5084573861039456,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
-5,0.1118694510969125,0.13768370290712656,-0.15799060660105557,0.38172950879488055,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
-4,-0.1753971998833484,0.12806412820938895,-0.42640289117375074,0.07560849140705395,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
-3,0.010292825630781668,0.13185917431115307,-0.24815115601907833,0.26873680728064164,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
-2,-0.023218863974951275,0.1284984568711953,-0.27507583944249403,0.2286381114925915,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
-1,0,0,0,0,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
0,-0.23255192473064112,0.1458361713290316,-0.518390820535543,0.05328697107426078,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
1,-0.2889010488314523,0.16684568575054676,-0.6159185929025239,0.03811649523961935,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
2,-0.46703615180205954,0.12945598964013796,-0.72076989149673,-0.21330241210738915,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
3,-0.4777400364872749,0.1158380443201303,-0.7047826033547303,-0.25069746961981954,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
4,-0.524684007664299,0.1265179728246688,-0.7726592344006499,-0.27670878092794815,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
5,-0.31821727549511136,0.16484198816136122,-0.6413075722913794,0.004873021301156633,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
6,-0.39980700034846767,0.15176197683361015,-0.6972604749423436,-0.10235352575459178,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
7,-0.32870318037183327,0.17158674943423216,-0.6650132092629283,0.007606848519261744,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
8,-0.4613239657633791,0.17099092747600628,-0.7964661836163514,-0.12618174791040676,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
9,-0.48443228638180913,0.24949514390165892,-0.9734427684290605,0.0045781956654423195,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
10,-0.6393030077966634,0.34171449938072085,-1.3090634265828762,0.03045741098954946,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
11,-0.5799224809502717,0.45941473465332044,-1.4803753608707797,0.3205303989702364,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
12,-0.5030410259139274,0.9230533870853239,-2.3122256646011623,1.3061436127733073,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
13,-2.015013835372922,0.13757166214608038,-2.2846542931792397,-1.7453733775666045,NA,rolling5_pc_depth1_pc,downstream_outcomes,major_minor_release_count,TRUE,sa,policy_tree_group_depth1_pc,0,observed
-14,-3.9557903464686257,1.7565913235899149,-7.398709340704858,-0.5128713522323927,NA,rolling5_pc_kfold_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc,1,observed
-13,-0.1050590372364204,1.427316026883186,-2.902598449927465,2.692480375454624,NA,rolling5_pc_kfold_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc,1,observed
-12,-0.56424453032955,1.022469987513054,-2.568285705855136,1.439796645196036,NA,rolling5_pc_kfold_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc,1,observed
-11,1.663475001975318,1.174323762312827,-0.6381995721578233,3.965149576108459,NA,rolling5_pc_kfold_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc,1,observed
-10,0.21512653448762914,0.9252580550122901,-1.5983792533364594,2.0286323223117178,NA,rolling5_pc_kfold_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc,1,observed
-9,0.7464216397036767,0.8002507269341649,-0.8220697850872865,2.3149130644946396,NA,rolling5_pc_kfold_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc,1,observed
-8,0.7990197700217495,0.46893782671762924,-0.12009837034480375,1.7181379103883028,NA,rolling5_pc_kfold_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc,1,observed
-7,1.0881110333793034,0.5222744117946939,0.06445318626170327,2.1117688804969035,NA,rolling5_pc_kfold_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc,1,observed
-6,0.12676186232685008,0.27008441702906877,-0.4026035950501248,0.6561273197038249,NA,rolling5_pc_kfold_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc,1,observed
-5,0.4049001388627683,0.24263341345513975,-0.07066135150930558,0.8804616292348422,NA,rolling5_pc_kfold_depth1_pc,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_kfold_depth1_pc,1,observed
