sample,covar_type,outcome,normalize,split_value,event_time,p2.5,p50,p97.5,draw_kstar,actual
exact_1_2,pc_score_binary,pull_request_merged_after_review,TRUE,high,0,-0.233178736078275,0.0239942117422329,0.33913942550802,0.173936011527864,0.506942000610035
exact_1_2,pc_score_binary,pull_request_merged_after_review,TRUE,high,1,-0.508082107412886,-0.21015254572016,0.0995680166011172,-0.00931386037428888,0.258002411699258
exact_1_2,pc_score_binary,pull_request_merged_after_review,TRUE,high,2,-0.620864154787248,-0.320287247416269,-0.000286945127436958,-0.102640704346488,0.512573617521878
exact_1_2,pc_score_binary,pull_request_merged_after_review,TRUE,high,3,-0.688746494736728,-0.383070367644626,-0.040545049572112,-0.295366306329802,0.629795877939116
exact_1_2,pc_score_binary,pull_request_merged_after_review,TRUE,high,4,-0.763964116228674,-0.42910629194967,-0.0753151800965661,-0.158240622408313,0.661471038934796
exact_1_2,pc_score_binary,pull_request_merged_after_review,TRUE,high,5,-0.805473161790914,-0.445462590694868,-0.0912588373451786,-0.20337860390393,0.702572841555178
exact1,pc_score_binary,pull_request_merged,TRUE,high,-5,-0.136115631228632,0.252651109366991,0.635424875922004,0.479783036838536,0.260031888515091
exact1,pc_score_binary,pull_request_merged,TRUE,high,-4,-0.15621482490269,0.184537948551175,0.560288515629104,0.450419049211917,0.246085497421356
exact1,pc_score_binary,pull_request_merged,TRUE,high,-3,-0.240523503937043,0.120833426510902,0.43298764679098,0.188552813155259,0.328331616378388
exact1,pc_score_binary,pull_request_merged,TRUE,high,-2,-0.266207079621181,0.083073989295087,0.417561874030798,0.0901436071693768,0.44262331148547
exact1,pc_score_binary,pull_request_merged,TRUE,high,-1,0,0,0,0,0
exact1,pc_score_binary,pull_request_merged,TRUE,high,0,-0.31206884612738,0.160570758149979,0.775875566668029,0.367033731594767,0.406330526975211
exact1,pc_score_binary,pull_request_merged,TRUE,high,1,-1.15380327905726,-0.80960647553463,-0.446308332554505,-0.597833833102324,0.392925097434744
exact1,pc_score_binary,pull_request_merged,TRUE,high,2,-1.16248249428333,-0.812274896792606,-0.41826653840107,-0.658526654930293,0.540181514481132
exact1,pc_score_binary,pull_request_merged,TRUE,high,3,-1.19596246420713,-0.805593398225892,-0.407577921004435,-0.629466208858996,0.685398362965082
exact1,pc_score_binary,pull_request_merged,TRUE,high,4,-1.20048465520407,-0.814575609648814,-0.417590335729365,-0.46410894399436,0.683365789666278
exact1,pc_score_binary,pull_request_merged,TRUE,high,5,-1.25071000887054,-0.834900432409137,-0.448136618825218,-0.616611304194192,0.507009831147176
exact1,pc_score_binary,pull_request_merged,TRUE,low,-5,-0.315467097471535,0.006806550624615,0.369189742263352,-0.0438175198193911,0.125043402659329
exact1,pc_score_binary,pull_request_merged,TRUE,low,-4,-0.355520821415504,-0.0178880409860014,0.326650941632942,-0.141183750717218,-0.0397805322501357
exact1,pc_score_binary,pull_request_merged,TRUE,low,-3,-0.369309913725528,-0.0180496468192116,0.283376669969722,-0.0995410226085777,-0.00569316575575107
exact1,pc_score_binary,pull_request_merged,TRUE,low,-2,-0.351810806987358,-0.019404113857276,0.292076454198652,0.0986646757981261,0.125119673456283
exact1,pc_score_binary,pull_request_merged,TRUE,low,-1,0,0,0,0,0
exact1,pc_score_binary,pull_request_merged,TRUE,low,0,-0.247715034633088,0.170740925175493,0.664968980572029,0.11171879331635,-0.506453908634305
exact1,pc_score_binary,pull_request_merged,TRUE,low,1,-1.22777695394215,-0.91847127705028,-0.540349503815353,-1.09247956117561,-1.20212303194589
exact1,pc_score_binary,pull_request_merged,TRUE,low,2,-1.16832301177853,-0.848126933649377,-0.491020596494422,-0.974903203978613,-1.41850476645461
exact1,pc_score_binary,pull_request_merged,TRUE,low,3,-1.13910455947502,-0.807478834429592,-0.464703786793418,-0.684510927480807,-1.50437922255199
exact1,pc_score_binary,pull_request_merged,TRUE,low,4,-1.05930489196533,-0.710693189178466,-0.357523645804069,-0.851835630325066,-1.32796700044905
exact1,pc_score_binary,pull_request_merged,TRUE,low,5,-0.999595303153497,-0.623552679738233,-0.228089723590376,-0.498359143403751,-1.43491122400376
exact2,pc_score_binary,pull_request_merged,TRUE,high,-5,0.376005427160663,0.699893774894653,1.08887548676083,0.699520850424817,0.343108932411783
exact2,pc_score_binary,pull_request_merged,TRUE,high,-4,0.269408440789139,0.553048750918279,0.883960539374926,0.401598070768687,0.348295571621034
exact2,pc_score_binary,pull_request_merged,TRUE,high,-3,0.149732135451181,0.403771167450576,0.720056543916308,0.298404696874085,0.261552760386679
exact2,pc_score_binary,pull_request_merged,TRUE,high,-2,-0.0457998278308631,0.21279589856993,0.458411620731499,0.222832625619482,0.589613278494172
exact2,pc_score_binary,pull_request_merged,TRUE,high,-1,0,0,0,0,0
exact2,pc_score_binary,pull_request_merged,TRUE,high,0,-0.348518413679329,-0.0180828802109431,0.355549855807564,0.048713449928853,0.733735431573404
exact2,pc_score_binary,pull_request_merged,TRUE,high,1,-0.139135157972925,0.271900330127661,0.728201648583586,0.504505542029156,0.325181574641957
exact2,pc_score_binary,pull_request_merged,TRUE,high,2,-0.325220644601493,0.0995408164864038,0.573272220849973,0.159313899400601,0.744741626860283
exact2,pc_score_binary,pull_request_merged,TRUE,high,3,-0.460489181901356,-0.0101846637806977,0.471310901450848,-0.269771734691607,0.804260722330415
exact2,pc_score_binary,pull_request_merged,TRUE,high,4,-0.596315630560727,-0.0647009235137465,0.441312648618898,0.103240305250389,1.0403107320524
exact2,pc_score_binary,pull_request_merged,TRUE,high,5,-0.600280799683328,-0.0973574583876477,0.463682089037614,-0.121318963059097,0.925322127129024
exact2,pc_score_binary,pull_request_merged,TRUE,low,-5,0.0177351872038523,0.323153497302392,0.64951046446029,0.135352931341772,0.144387938322054
exact2,pc_score_binary,pull_request_merged,TRUE,low,-4,0.00343579345047356,0.284528168127425,0.546121390671477,0.137005706855457,0.0278675515473276
exact2,pc_score_binary,pull_request_merged,TRUE,low,-3,-0.0110533265082997,0.206538885250893,0.484028868029154,0.254429688610823,-0.0356381985062091
exact2,pc_score_binary,pull_request_merged,TRUE,low,-2,-0.115208206425684,0.120877033866655,0.354687067198378,0.16934324291473,0.210399907939295
exact2,pc_score_binary,pull_request_merged,TRUE,low,-1,0,0,0,0,0
exact2,pc_score_binary,pull_request_merged,TRUE,low,0,-0.286616627816115,0.0228987489745682,0.358460436081949,-0.0722594252801212,-0.688623475881009
exact2,pc_score_binary,pull_request_merged,TRUE,low,1,0.330949324685978,0.727121296082667,1.27290912745104,0.320939715749654,-1.56186117415689
exact2,pc_score_binary,pull_request_merged,TRUE,low,2,0.159279181667073,0.614026603330798,1.0914281921018,0.560318607978019,-2.18817281541459
exact2,pc_score_binary,pull_request_merged,TRUE,low,3,0.0181288662854262,0.478812333136061,1.01991324114163,0.0359106475065193,-2.60145697733779
exact2,pc_score_binary,pull_request_merged,TRUE,low,4,-0.186951329718016,0.387347829121569,0.889055408735093,-0.00564114271003799,-3.30007450062624
exact2,pc_score_binary,pull_request_merged,TRUE,low,5,-0.33803422338389,0.310894665098314,0.83656007441994,0.242862593673451,-3.59305068289524
exact_1_2,pc_score_binary,pull_request_merged,TRUE,high,-5,0.297806190029598,0.568356166848582,0.850780232860283,0.632295126633581,0.317692667840649
exact_1_2,pc_score_binary,pull_request_merged,TRUE,high,-4,0.216006870567402,0.4429171586085,0.700524743041687,0.416534169196525,0.317025822893279
exact_1_2,pc_score_binary,pull_request_merged,TRUE,high,-3,0.0970004004694546,0.314413274199507,0.549115180309442,0.264797042950973,0.281982821352179
exact_1_2,pc_score_binary,pull_request_merged,TRUE,high,-2,-0.048666565504539,0.181457964271925,0.378867278170312,0.182238268376756,0.544643745208405
exact_1_2,pc_score_binary,pull_request_merged,TRUE,high,-1,0,0,0,0,0
exact_1_2,pc_score_binary,pull_request_merged,TRUE,high,0,-0.230036731641141,0.0418000120488567,0.354166933472596,0.146099106876872,0.633570460760259
exact_1_2,pc_score_binary,pull_request_merged,TRUE,high,1,-0.350207576861395,-0.0537587664206647,0.261426915848678,0.167260162422722,0.345906761980389
exact_1_2,pc_score_binary,pull_request_merged,TRUE,high,2,-0.477127090958111,-0.177273252610966,0.138046759767472,-0.0908930281800831,0.682159309374424
exact_1_2,pc_score_binary,pull_request_merged,TRUE,high,3,-0.580677543909575,-0.26421375084709,0.0951155557530147,-0.37981524961953,0.767896438871615
exact_1_2,pc_score_binary,pull_request_merged,TRUE,high,4,-0.679128994289213,-0.295792349610082,0.0822580516216224,-0.070332296116726,0.931108398080391
exact_1_2,pc_score_binary,pull_request_merged,TRUE,high,5,-0.695947315822799,-0.328474081658556,0.0886769013032311,-0.272846756922345,0.797345305983893
exact_1_2,pc_score_binary,pull_request_merged,TRUE,low,-5,0.00894029639307441,0.219636757058424,0.47535717072408,0.0801087089004134,0.138423373159381
exact_1_2,pc_score_binary,pull_request_merged,TRUE,low,-4,-0.0229969752647027,0.194696988867789,0.388262269601425,0.0512306241038824,0.00700939237644304
exact_1_2,pc_score_binary,pull_request_merged,TRUE,low,-3,-0.0671889402536416,0.142141763098467,0.356919371826013,0.145288719318175,-0.0264051467414845
exact_1_2,pc_score_binary,pull_request_merged,TRUE,low,-2,-0.117834990609356,0.0741760444916398,0.261113509860862,0.147550684720444,0.1841051689737
exact_1_2,pc_score_binary,pull_request_merged,TRUE,low,-1,0,0,0,0,0
exact_1_2,pc_score_binary,pull_request_merged,TRUE,low,0,-0.169805249599141,0.0717443219809063,0.327957635184986,-0.0155328078795425,-0.632454525979942
exact_1_2,pc_score_binary,pull_request_merged,TRUE,low,1,-0.0773507790173742,0.232230835483956,0.618926387348547,-0.114864561302303,-1.45094191364183
exact_1_2,pc_score_binary,pull_request_merged,TRUE,low,2,-0.167737188330834,0.156968695870883,0.528481154179829,0.0869585492913906,-1.95085850031859
exact_1_2,pc_score_binary,pull_request_merged,TRUE,low,3,-0.245641379283202,0.0688871640389562,0.469151038161964,-0.186219338114573,-2.26319133627884
exact_1_2,pc_score_binary,pull_request_merged,TRUE,low,4,-0.343782108826728,0.0436113933784799,0.420327192716145,-0.266551109724672,-2.69200802140494
exact_1_2,pc_score_binary,pull_request_merged,TRUE,low,5,-0.389025405374393,0.0196466049095449,0.407824520277762,0.0143192247413136,-2.92762434973703
exact1,pc_score_binary,merge_rate,TRUE,high,-5,-0.514146910917138,-0.0385457581817929,0.406695830788644,-0.682167687729825,0.0265587134162495
exact1,pc_score_binary,merge_rate,TRUE,high,-4,-0.488738396268431,-0.0117374287781306,0.511957376135294,-0.320222116225274,-0.0964815743473219
exact1,pc_score_binary,merge_rate,TRUE,high,-3,-0.502420053662962,-0.00643403528820735,0.482292173018282,-0.435464665136247,-0.157670680021351
exact1,pc_score_binary,merge_rate,TRUE,high,-2,-0.434734758798997,-0.0196282163907654,0.518063308351188,-0.525659848849345,-0.13694793623742
exact1,pc_score_binary,merge_rate,TRUE,high,-1,0,0,0,0,0
exact1,pc_score_binary,merge_rate,TRUE,high,0,-0.779723367479603,-0.0569744671134375,0.584567428476093,-0.00632065208140267,-0.224286573817782
exact1,pc_score_binary,merge_rate,TRUE,high,1,-4.80651975771471,-2.70605133049705,-1.43563196255663,-1.8343964602567,-0.214664670848842
exact1,pc_score_binary,merge_rate,TRUE,high,2,-4.6017024477648,-2.72680289232408,-1.45053214094762,-2.59264102798423,-1.0651541112242
exact1,pc_score_binary,merge_rate,TRUE,high,3,-4.67829485415651,-2.67874476948543,-1.50362733213297,-3.02289171903043,0.364153621169702
exact1,pc_score_binary,merge_rate,TRUE,high,4,-4.93844987169012,-2.65497313141929,-1.45554862646525,-1.97824218135321,0.269867414267814
exact1,pc_score_binary,merge_rate,TRUE,high,5,-4.41148266375932,-2.64137965227857,-1.45983429537231,-2.11638732595746,0.830218595716374
exact1,pc_score_binary,merge_rate,TRUE,low,-5,-0.495067348092684,-0.0566467553320022,0.432450698220261,0.0395464380034874,0.0310498067090007
exact1,pc_score_binary,merge_rate,TRUE,low,-4,-0.506827858493413,-0.0420046241210538,0.423551964968515,-0.0563835714092521,-0.085933778911464
exact1,pc_score_binary,merge_rate,TRUE,low,-3,-0.447693774905209,-0.00335725414379297,0.399299585598225,0.177658615067677,-0.0321007743039733
exact1,pc_score_binary,merge_rate,TRUE,low,-2,-0.460430524704694,-0.0132294878213432,0.402475723080196,0.29116019967185,-0.0339690422314311
exact1,pc_score_binary,merge_rate,TRUE,low,-1,0,0,0,0,0
exact1,pc_score_binary,merge_rate,TRUE,low,0,-0.636892574602164,-0.0720799804029187,0.51667705179722,0.286813247898859,-0.925966534559385
exact1,pc_score_binary,merge_rate,TRUE,low,1,-4.86461209622613,-3.62558912193859,-2.72999097233869,-2.61296445524546,-0.906745223244027
exact1,pc_score_binary,merge_rate,TRUE,low,2,-4.91441549425959,-3.61130714459791,-2.63152074628798,-2.99816353377711,-1.37206327656482
exact1,pc_score_binary,merge_rate,TRUE,low,3,-5.04357429255981,-3.60896700498838,-2.68040159277172,-3.0459348453759,-1.5202896037809
exact1,pc_score_binary,merge_rate,TRUE,low,4,-4.96706221972572,-3.6053696206505,-2.58286715835652,-2.99097638211735,-1.7478704541484
exact1,pc_score_binary,merge_rate,TRUE,low,5,-4.93303703808123,-3.58052246918582,-2.60496970925423,-2.91145081221307,-1.60459498500133
exact2,pc_score_binary,merge_rate,TRUE,high,-5,-0.416429379567512,-0.0475980269431329,0.296271801652702,-0.131900256702366,0.0164321567027409
exact2,pc_score_binary,merge_rate,TRUE,high,-4,-0.366153583294495,-0.0286944468716452,0.319419725170191,-0.236185327194934,0.0755458726565247
exact2,pc_score_binary,merge_rate,TRUE,high,-3,-0.336437856360158,-0.0196590673663949,0.331041548464421,0.00376941650201682,-0.0869985136355678
exact2,pc_score_binary,merge_rate,TRUE,high,-2,-0.347555740097975,-0.00617102900673369,0.292606718829873,0.158089540869275,0.115542153825329
exact2,pc_score_binary,merge_rate,TRUE,high,-1,0,0,0,0,0
exact2,pc_score_binary,merge_rate,TRUE,high,0,-0.507720181986891,-0.0314923614955845,0.319639315267052,0.158520250462176,0.0668265698154852
exact2,pc_score_binary,merge_rate,TRUE,high,1,-2.49901229897334,-1.72881878365196,-1.12442125199754,-1.92356161190878,-0.298731734679401
exact2,pc_score_binary,merge_rate,TRUE,high,2,-2.44950302671692,-1.72029753018469,-1.17054580720072,-1.68367068784527,0.462277113239381
exact2,pc_score_binary,merge_rate,TRUE,high,3,-2.50348254860578,-1.69040190849923,-1.08210784280704,-1.80529694579997,0.43798454415751
exact2,pc_score_binary,merge_rate,TRUE,high,4,-2.48135248921835,-1.68388539884881,-1.1212262397008,-1.76237305343999,1.22007567893445
exact2,pc_score_binary,merge_rate,TRUE,high,5,-2.49446934391655,-1.68829454776589,-1.08713526021334,-2.08696690939674,0.886134164549889
exact2,pc_score_binary,merge_rate,TRUE,low,-5,-0.351820234967854,-0.0740235928569736,0.24907659521636,0.0862356310315986,-0.157532253854281
exact2,pc_score_binary,merge_rate,TRUE,low,-4,-0.351012448370164,-0.0400816768784437,0.222116304537435,0.241520672072133,-0.193991854187622
exact2,pc_score_binary,merge_rate,TRUE,low,-3,-0.29999166033243,-0.0338322279041245,0.24013501616186,0.0398949451173668,-0.201446309542943
exact2,pc_score_binary,merge_rate,TRUE,low,-2,-0.275717366639188,-0.0265527563830286,0.234014434865612,0.186649746893247,-0.160592207238357
exact2,pc_score_binary,merge_rate,TRUE,low,-1,0,0,0,0,0
exact2,pc_score_binary,merge_rate,TRUE,low,0,-0.43444488240267,-0.0527200635207062,0.281097114504824,0.103737943625691,-0.0342830739897725
exact2,pc_score_binary,merge_rate,TRUE,low,1,-2.42978562987952,-1.79330520115113,-1.28246902941134,-1.47301624020944,-0.71611907120203
exact2,pc_score_binary,merge_rate,TRUE,low,2,-2.41606623557088,-1.78169830798109,-1.22153533217691,-1.73490083906302,-0.569956294321202
exact2,pc_score_binary,merge_rate,TRUE,low,3,-2.40536209099344,-1.79067353352241,-1.25287963013712,-1.48276764900798,-0.403783975426341
exact2,pc_score_binary,merge_rate,TRUE,low,4,-2.40360024167887,-1.78065414472578,-1.24975024872248,-1.96170570129613,-1.16383479749937
exact2,pc_score_binary,merge_rate,TRUE,low,5,-2.41795523516221,-1.74146592448156,-1.22590939531669,-1.68741338804074,-1.08106412497345
exact_1_2,pc_score_binary,merge_rate,TRUE,high,-5,-0.32569342853373,-0.0469153670411812,0.249753900567786,-0.300246913683369,0.0195302356972846
exact_1_2,pc_score_binary,merge_rate,TRUE,high,-4,-0.300995912866222,-0.0289169919735242,0.278550693258274,-0.261895212423394,0.0229164710617406
exact_1_2,pc_score_binary,merge_rate,TRUE,high,-3,-0.288239562282787,-0.0184274225502739,0.24479025115631,-0.130608133588228,-0.108619678694232
exact_1_2,pc_score_binary,merge_rate,TRUE,high,-2,-0.271794099438315,-0.00552523481659693,0.260292619490783,-0.0510940623779741,0.0382963271851269
exact_1_2,pc_score_binary,merge_rate,TRUE,high,-1,0,0,0,0,0
exact_1_2,pc_score_binary,merge_rate,TRUE,high,0,-0.408428869760078,-0.0465550365513917,0.296727236883162,0.108089472058433,-0.0222354421636423
exact_1_2,pc_score_binary,merge_rate,TRUE,high,1,-2.8570058965817,-2.06446046169435,-1.46442058711143,-1.8962827755586,-0.273012587297449
exact_1_2,pc_score_binary,merge_rate,TRUE,high,2,-2.7526691608787,-2.01699384045694,-1.48162742746271,-1.96175750423482,-0.00501919744125756
exact_1_2,pc_score_binary,merge_rate,TRUE,high,3,-2.84339133779444,-2.01491775410102,-1.4838894723714,-2.1778031092997,0.415397001508272
exact_1_2,pc_score_binary,merge_rate,TRUE,high,4,-2.82291048803387,-1.99863516186755,-1.434486002853,-1.82841520672851,0.92937269385379
