rolling,category,outcome,normalize,method,covar,split_value,event_time,estimation_type,estimate,sd,ci_low,ci_high,dataset
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,1,-2,observed,0.196989427292085,0.187236417212498,-0.169993950444411,0.563972805028581,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,1,-1,observed,0,0,0,0,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,1,0,observed,0.251227317783658,0.196437744581081,-0.133790661595262,0.636245297162577,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,1,1,observed,-0.415345698175414,0.141701318659077,-0.693080282747206,-0.137611113603623,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,1,2,observed,-0.420068084952106,0.182435604551818,-0.777641869873669,-0.0624943000305434,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,1,3,observed,0.022845024352012,0.346668264979414,-0.65662477500764,0.702314823711664,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,1,4,observed,-0.189788388095973,0.310832591006955,-0.799020266469605,0.419443490277659,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,1,5,observed,-0.108357113575517,0.270596420184237,-0.638726097136621,0.422011869985586,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,1,6,observed,-0.155107822850798,0.281867644687818,-0.70756840643892,0.397352760737325,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,1,7,observed,0.663517931735591,0.848238279960642,-0.999029096987267,2.32606496045845,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,1,8,observed,0.10018168494942,0.717428741363575,-1.30597864812319,1.50634201802203,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,1,9,observed,-0.354808525262632,0.491487812543315,-1.31812463784753,0.608507587322266,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,1,10,observed,1.76633072090516,2.45212512709592,-3.03983452820284,6.57249597001317,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,1,11,observed,1.23647514664116,1.88657377797772,-2.46120945819518,4.9341597514775,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,1,12,observed,2.05711955830789,2.81824900163457,-3.46664848489586,7.58088760151164,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,1,13,observed,-0.236285655348749,0.281137546069983,-0.787315245645916,0.314743934948418,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,-14,observed,-1.8092948244358,0.877375944704493,-3.52895167605661,-0.0896379728149923,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,-13,observed,-1.16608525273491,0.506695458214539,-2.15920835083541,-0.172962154634415,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,-12,observed,-1.00358624963604,0.536566449928451,-2.0552564914958,0.0480839922237257,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,-11,observed,-0.273290729779633,0.63343845701582,-1.51483010553064,0.968248645971374,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,-10,observed,-0.0307764481960729,0.503085701187904,-1.01682442252436,0.955271526132219,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,-9,observed,-0.393262295418991,0.434010277187651,-1.24392243870679,0.457397847868805,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,-8,observed,-0.112507256180464,0.326369860620264,-0.752192182996181,0.527177670635253,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,-7,observed,0.294512586419093,0.296614615537469,-0.286852060034347,0.875877232872534,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,-6,observed,0.241567867683593,0.241464794004937,-0.231703128566084,0.71483886393327,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,-5,observed,0.125437458518065,0.160275946565669,-0.188703396750646,0.439578313786776,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,-4,observed,0.149596682988692,0.144210877717037,-0.133056637336702,0.432250003314085,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,-3,observed,0.144335326141115,0.132297654227517,-0.114968076144819,0.403638728427048,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,-2,observed,0.0969943198875274,0.122163393763661,-0.142445931889248,0.336434571664303,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,-1,observed,0,0,0,0,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,0,observed,-0.150821875825364,0.21123427904052,-0.564841062744782,0.263197311094055,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,1,observed,-0.790087013119535,0.197405082412458,-1.17700097464795,-0.403173051591118,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,2,observed,-0.947979876087529,0.212930276198594,-1.36532321743677,-0.530636534738285,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,3,observed,-1.08537084103092,0.18006420667516,-1.43829668611424,-0.732444995947611,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,4,observed,-1.27645624189358,0.223053622922004,-1.71364134282071,-0.839271140966453,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,5,observed,-1.28355845033797,0.221708816587213,-1.71810773084891,-0.849009169827034,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,6,observed,-1.20623384537279,0.293839753770603,-1.78215976276317,-0.630307927982405,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,7,observed,-1.55093751199776,0.234512777024869,-2.0105825549665,-1.09129246902901,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,8,observed,-1.80906732076195,0.284310611541574,-2.36631611938344,-1.25181852214046,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,9,observed,-1.56904742418499,0.260068524049605,-2.07878173132222,-1.05931311704777,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,10,observed,-1.94614725184962,0.299821296139219,-2.53379699228249,-1.35849751141675,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,11,observed,-1.51399560823575,0.292118256634581,-2.08654739123953,-0.941443825231974,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,12,observed,-1.78984887131589,0.329007490412262,-2.43470355252392,-1.14499419010786,
rolling5_depth2_default,github_outcomes,pull_request_opened,TRUE,sa,policy_tree_group_depth2_default,0,13,observed,-2.40182593792086,0.23969132985746,-2.87162094444148,-1.93203093140024,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,1,-14,observed,-1.81072428671638,0.699887679815424,-3.18250413915461,-0.438944434278149,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,1,-13,observed,4.12095854738975,0.384911494272741,3.36653201861517,4.87538507616432,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,1,-12,observed,1.11718120663995,0.595612180279207,-0.0502186667072897,2.2845810799872,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,1,-11,observed,1.49391991600073,0.713623639756869,0.0952175820772718,2.8926222499242,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,1,-10,observed,1.98565963819313,0.978094189750243,0.0685950262826569,3.90272425010361,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,1,-9,observed,1.67448862682946,0.64772379939401,0.404949980017203,2.94402727364172,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,1,-8,observed,1.91103635718834,0.566811479572092,0.800085857227036,3.02198685714964,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,1,-7,observed,1.14913273588977,0.478912566060706,0.210464106410782,2.08780136536875,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,1,-6,observed,1.18587112953902,0.437255440835423,0.328850465501591,2.04289179357645,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,1,-5,observed,0.238518961911607,0.220672823538934,-0.193999772224704,0.671037696047918,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,1,-4,observed,0.419470014494448,0.231547126131831,-0.0343623527239402,0.873302381712836,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,1,-3,observed,0.036012471426638,0.215942400171219,-0.387234632908952,0.459259575762228,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,1,-2,observed,0.127891310654209,0.189910073821192,-0.244332434035326,0.500115055343745,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,1,-1,observed,0,0,0,0,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,1,0,observed,0.41548030666046,0.263830729732542,-0.101627923615322,0.932588536936242,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,1,1,observed,-0.272696819530423,0.195449639413904,-0.655778112781675,0.110384473720828,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,1,2,observed,-0.446521223931815,0.186518516365722,-0.81209751600863,-0.0809449318549989,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,1,3,observed,0.119037861821362,0.320000185469273,-0.508162501698413,0.746238225341136,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,1,4,observed,-0.133622911755423,0.282982797390271,-0.688269194640354,0.421023371129507,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,1,5,observed,-0.0514729314264811,0.258767000267531,-0.558656251950841,0.455710389097879,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,1,6,observed,0.146424386748314,0.361182406006644,-0.561493129024709,0.854341902521336,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,1,7,observed,1.11920754708723,1.33498080687867,-1.49735483439496,3.73576992856942,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,1,8,observed,-0.159721784290969,0.331473402603903,-0.809409653394618,0.48996608481268,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,1,9,observed,-0.0489843487951802,0.553209771589977,-1.13327550111154,1.03530680352118,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,1,10,observed,1.64497164541042,2.19307100386624,-2.65344752216741,5.94339081298825,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,1,11,observed,1.05783245774737,1.59017978495997,-2.05891992077417,4.17458483626891,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,1,12,observed,0.378980346523539,1.14292486438163,-1.86115238766445,2.61911308071153,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,1,13,observed,-0.143803730591609,0.269074786424852,-0.671190311984319,0.383582850801102,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,0,-14,observed,-1.02702063815578,0.668987329206932,-2.33823580340137,0.284194527089808,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,0,-13,observed,-1.2568968144344,0.423744930990265,-2.08743687917532,-0.426356749693484,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,0,-12,observed,-0.549642145639296,0.513465153525222,-1.55603384654873,0.45674955527014,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,0,-11,observed,-0.421457017223709,0.442574864392789,-1.28890375143357,0.445989716986156,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,0,-10,observed,0.478633207637599,0.517118644856044,-0.534919336280246,1.49218575155544,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,0,-9,observed,-0.297121729115355,0.318407689489215,-0.921200800514216,0.326957342283507,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,0,-8,observed,-0.0798203706060368,0.289321958999108,-0.646891410244288,0.487250669032214,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,0,-7,observed,0.527688830050014,0.289330038167008,-0.0393980447573218,1.09477570485735,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,0,-6,observed,0.320631383683455,0.243348828513886,-0.156332320203761,0.797595087570671,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,0,-5,observed,0.23233428497787,0.152214891264164,-0.0660069018998912,0.53067547185563,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,0,-4,observed,0.204385604525769,0.146379140210891,-0.0825175102875781,0.491288719339116,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,0,-3,observed,0.174974873561109,0.129557044041965,-0.0789569327611434,0.428906679883361,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,0,-2,observed,-0.00613629086988768,0.116053763054316,-0.233601666456348,0.221329084716572,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,0,-1,observed,0,0,0,0,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,0,0,observed,-0.110240425909388,0.266683602439594,-0.632940286690992,0.412459434872216,
rolling5_depth2_default,github_outcomes,pull_request_merged,TRUE,sa,policy_tree_group_depth2_default,0,1,observed,-0.895785503745515,0.125032831426628,-1.14084985334171,-0.650721154149324,
