,repo_name,had_common_issue,time_index,treatment_group,pct_coop_comments_bin_2,pr_opener,commits,issue_number,issue_comments,contributors
1896,ultrabug/py3status,False,9,9.0,1.0,1.0,3.0,8.0,12.0,8
1897,ultrabug/py3status,False,10,9.0,1.0,2.0,3.0,0.0,0.0,2
1898,ultrabug/py3status,False,11,9.0,1.0,0.0,0.0,1.0,1.0,1
1899,ultrabug/py3status,False,12,9.0,1.0,0.0,0.0,1.0,3.0,2
1900,ultrabug/py3status,True,5,9.0,1.0,235.0,537.0,153.0,334.0,45
1901,ultrabug/py3status,True,6,9.0,1.0,162.0,412.0,137.0,280.0,39
1902,ultrabug/py3status,True,7,9.0,1.0,90.0,244.0,99.0,178.0,25
1903,ultrabug/py3status,True,8,9.0,1.0,133.0,490.0,169.0,305.0,24
1904,ultrabug/py3status,True,9,9.0,1.0,111.0,303.0,112.0,226.0,9
1905,ultrabug/py3status,True,10,9.0,1.0,26.0,77.0,30.0,47.0,8
1906,ultrabug/py3status,True,11,9.0,1.0,15.0,48.0,32.0,46.0,11
1907,ultrabug/py3status,True,12,9.0,1.0,6.0,35.0,34.0,64.0,6
1908,vega/ipyvega,False,10,14.0,1.0,0.0,1.0,4.0,6.0,6
1909,vega/ipyvega,False,11,14.0,1.0,1.0,2.0,5.0,10.0,7
1910,vega/ipyvega,False,13,14.0,1.0,9.0,17.0,2.0,6.0,4
1911,vega/ipyvega,False,14,14.0,1.0,29.0,58.0,0.0,0.0,3
1912,vega/ipyvega,False,15,14.0,1.0,27.0,64.0,1.0,4.0,4
1913,vega/ipyvega,False,16,14.0,1.0,15.0,37.0,0.0,0.0,1
1914,vega/ipyvega,False,17,14.0,1.0,19.0,42.0,1.0,1.0,3
1915,vega/ipyvega,True,10,14.0,1.0,33.0,86.0,5.0,10.0,2
1916,vega/ipyvega,True,11,14.0,1.0,59.0,140.0,4.0,13.0,2
1917,vega/ipyvega,True,12,14.0,1.0,64.0,138.0,2.0,2.0,2
1918,vega/ipyvega,True,13,14.0,1.0,29.0,70.0,4.0,8.0,2
1919,vega/ipyvega,True,14,14.0,1.0,0.0,0.0,3.0,8.0,1
1920,vega/ipyvega,True,15,14.0,1.0,4.0,12.0,0.0,0.0,1
1921,vega/ipyvega,True,16,14.0,1.0,0.0,0.0,1.0,1.0,1
1922,vega/ipyvega,True,17,14.0,1.0,3.0,12.0,6.0,9.0,1
1923,vmware/pyvcloud,False,4,8.0,1.0,0.0,0.0,1.0,1.0,1
1924,vmware/pyvcloud,False,6,8.0,1.0,0.0,1.0,1.0,1.0,3
1925,vmware/pyvcloud,False,7,8.0,1.0,4.0,8.0,7.0,14.0,9
1926,vmware/pyvcloud,False,8,8.0,1.0,0.0,5.0,1.0,1.0,2
1927,vmware/pyvcloud,False,9,8.0,1.0,0.0,0.0,1.0,1.0,1
1928,vmware/pyvcloud,False,11,8.0,1.0,4.0,8.0,0.0,0.0,1
1929,vmware/pyvcloud,True,4,8.0,1.0,1.0,14.0,1.0,1.0,6
1930,vmware/pyvcloud,True,5,8.0,1.0,7.0,28.0,1.0,1.0,4
1931,vmware/pyvcloud,True,6,8.0,1.0,39.0,225.0,2.0,2.0,11
1932,vmware/pyvcloud,True,7,8.0,1.0,38.0,93.0,31.0,40.0,10
1933,vmware/pyvcloud,True,8,8.0,1.0,24.0,40.0,4.0,4.0,3
1934,vmware/pyvcloud,True,9,8.0,1.0,5.0,5.0,2.0,2.0,5
1935,vmware/pyvcloud,True,10,8.0,1.0,3.0,7.0,0.0,0.0,1
1936,vmware/pyvcloud,True,11,8.0,1.0,4.0,7.0,0.0,0.0,2
1937,warner/magic-wormhole,False,10,12.0,0.0,0.0,1.0,6.0,6.0,6
1938,warner/magic-wormhole,False,11,12.0,0.0,0.0,0.0,5.0,6.0,3
1939,warner/magic-wormhole,False,12,12.0,0.0,0.0,0.0,1.0,1.0,1
1940,warner/magic-wormhole,True,8,12.0,0.0,2.0,29.0,27.0,33.0,15
1941,warner/magic-wormhole,True,9,12.0,0.0,2.0,44.0,17.0,20.0,12
1942,warner/magic-wormhole,True,10,12.0,0.0,5.0,39.0,41.0,64.0,21
1943,warner/magic-wormhole,True,11,12.0,0.0,7.0,24.0,25.0,43.0,20
1944,warner/magic-wormhole,True,12,12.0,0.0,0.0,0.0,3.0,3.0,3
1945,webrecorder/pywb,False,7,11.0,1.0,3.0,7.0,12.0,21.0,11
1946,webrecorder/pywb,False,8,11.0,1.0,6.0,7.0,7.0,9.0,9
1947,webrecorder/pywb,False,9,11.0,1.0,0.0,0.0,2.0,2.0,3
1948,webrecorder/pywb,False,10,11.0,1.0,1.0,1.0,7.0,8.0,7
1949,webrecorder/pywb,False,11,11.0,1.0,3.0,3.0,11.0,25.0,7
1950,webrecorder/pywb,False,12,11.0,1.0,0.0,0.0,3.0,6.0,2
1951,webrecorder/pywb,False,13,11.0,1.0,1.0,2.0,2.0,5.0,2
1952,webrecorder/pywb,False,14,11.0,1.0,0.0,0.0,2.0,4.0,2
1953,webrecorder/pywb,True,7,11.0,1.0,36.0,101.0,41.0,57.0,7
1954,webrecorder/pywb,True,8,11.0,1.0,43.0,50.0,20.0,30.0,8
1955,webrecorder/pywb,True,9,11.0,1.0,37.0,51.0,29.0,56.0,10
1956,webrecorder/pywb,True,10,11.0,1.0,32.0,65.0,7.0,8.0,4
1957,webrecorder/pywb,True,11,11.0,1.0,15.0,19.0,11.0,20.0,3
1958,webrecorder/pywb,True,12,11.0,1.0,7.0,13.0,12.0,15.0,2
1959,webrecorder/pywb,True,13,11.0,1.0,18.0,43.0,5.0,6.0,1
1960,webrecorder/pywb,True,14,11.0,1.0,12.0,36.0,14.0,16.0,2
1961,wemake-services/wemake-python-styleguide,False,11,15.0,1.0,65.0,102.0,141.0,256.0,70
1962,wemake-services/wemake-python-styleguide,False,12,15.0,1.0,59.0,147.0,143.0,248.0,85
1963,wemake-services/wemake-python-styleguide,False,13,15.0,1.0,9.0,24.0,64.0,99.0,47
1964,wemake-services/wemake-python-styleguide,False,14,15.0,1.0,124.0,259.0,53.0,82.0,37
1965,wemake-services/wemake-python-styleguide,False,15,15.0,1.0,60.0,129.0,9.0,12.0,7
1966,wemake-services/wemake-python-styleguide,False,16,15.0,1.0,36.0,79.0,16.0,27.0,11
1967,wemake-services/wemake-python-styleguide,False,17,15.0,1.0,64.0,138.0,5.0,11.0,8
1968,wemake-services/wemake-python-styleguide,True,11,15.0,1.0,85.0,202.0,147.0,301.0,4
1969,wemake-services/wemake-python-styleguide,True,12,15.0,1.0,122.0,391.0,97.0,193.0,5
1970,wemake-services/wemake-python-styleguide,True,13,15.0,1.0,161.0,377.0,66.0,102.0,5
1971,wemake-services/wemake-python-styleguide,True,14,15.0,1.0,30.0,87.0,44.0,71.0,3
1972,wemake-services/wemake-python-styleguide,True,15,15.0,1.0,5.0,21.0,27.0,46.0,2
1973,wemake-services/wemake-python-styleguide,True,16,15.0,1.0,16.0,47.0,29.0,51.0,2
1974,wemake-services/wemake-python-styleguide,True,17,15.0,1.0,1.0,8.0,3.0,4.0,2
1975,wildfish/django-star-ratings,False,8,12.0,0.0,0.0,1.0,1.0,1.0,2
1976,wildfish/django-star-ratings,False,10,12.0,0.0,0.0,0.0,3.0,3.0,4
1977,wildfish/django-star-ratings,False,11,12.0,0.0,0.0,0.0,14.0,19.0,13
1978,wildfish/django-star-ratings,False,12,12.0,0.0,0.0,0.0,1.0,1.0,2
1979,wildfish/django-star-ratings,False,13,12.0,0.0,0.0,0.0,0.0,0.0,2
1980,wildfish/django-star-ratings,False,14,12.0,0.0,0.0,0.0,0.0,0.0,2
1981,wildfish/django-star-ratings,False,15,12.0,0.0,1.0,2.0,0.0,0.0,2
1982,wildfish/django-star-ratings,True,8,12.0,0.0,7.0,12.0,12.0,51.0,7
1983,wildfish/django-star-ratings,True,9,12.0,0.0,0.0,7.0,21.0,31.0,14
1984,wildfish/django-star-ratings,True,10,12.0,0.0,1.0,9.0,5.0,6.0,6
1985,wildfish/django-star-ratings,True,11,12.0,0.0,6.0,18.0,12.0,14.0,8
1986,wildfish/django-star-ratings,True,12,12.0,0.0,0.0,0.0,0.0,0.0,1
1987,wildfish/django-star-ratings,True,13,12.0,0.0,1.0,1.0,2.0,2.0,3
1988,wildfish/django-star-ratings,True,14,12.0,0.0,2.0,5.0,2.0,3.0,2
1989,wildfish/django-star-ratings,True,15,12.0,0.0,0.0,2.0,0.0,0.0,1
1990,ypcrts/fqdn,False,13,14.0,0.0,0.0,0.0,0.0,0.0,2
1991,ypcrts/fqdn,True,10,14.0,0.0,0.0,7.0,1.0,1.0,1
1992,ypcrts/fqdn,True,11,14.0,0.0,4.0,21.0,2.0,2.0,3
1993,ypcrts/fqdn,True,12,14.0,0.0,5.0,16.0,7.0,21.0,3
1994,ypcrts/fqdn,True,13,14.0,0.0,11.0,23.0,0.0,0.0,1
1995,ypcrts/fqdn,True,14,14.0,0.0,0.0,0.0,1.0,1.0,1
